temperature,humidity,PM2.5,PM10,NO2,SO2,CO,AQI
0.3706662703422281,-0.013375228855512416,-0.28841125404717183,-0.6636204183012392,1.70445381433384,-1.762407592244011,2.232953490949348,92
-1.1853388887064307,1.073104899715304,-0.6859494230316779,0.025804223854733722,-1.107408128220523,0.5280860294449571,-0.9003471022545434,70
-1.4170843379264435,0.4804793750403133,-0.7886248441601266,-1.0895390073254818,-1.1834043969382086,0.8552994039719525,0.3375000456778581,54
0.6189649659350992,-1.2973971989846593,-0.26471692609445296,-0.5608696302876086,2.266826202844712,-0.9116528184738228,1.5366644702373722,94
-1.516403816163592,0.8755630581569739,-0.7438688913605463,-0.04214387789621566,-0.925017083298078,1.4442834781205445,-0.590885315271443,63
0.23824029935936344,-0.11214614963467756,-0.40688289381076637,-0.6917940214662669,-0.940216337041615,-0.7807674686630246,-0.8229816555087682,80
-1.1687856423335723,0.8755630581569739,0.49613427149840994,0.1898740305216598,-0.5146372322225765,0.8552994039719525,-0.2427408049154552,153
-0.7715077293849789,0.7767921373778087,-0.7859921410542688,-0.5907005042270497,-1.1682051431946714,0.5935287043503559,-0.5135198685256678,54
0.5361987340708088,-0.9023135158679987,1.328068452949429,1.0698848117351734,1.2332769482841897,0.5280860294449571,1.6140299169831474,172
0.28790003847793777,-0.9023135158679987,-0.43320992486934295,-0.5509260056411281,1.3852694857195607,-0.257226069419832,0.7243272794067335,81
-0.19214410633494655,0.3817084542611482,0.09596339940804606,0.8096933001522698,-0.605832754683799,0.5935287043503559,-0.7069334853901055,125
1.3307545599679962,-0.9023135158679987,-0.39371937828147807,0.19816038439372677,-1.046611113246375,-1.5006368926224147,-1.171126165864756,83
-0.6721882511478303,1.2706467412736344,-0.8202172814304184,-0.49955061163431286,-0.8186223070933184,0.13542998001256223,-0.6295680386443305,52
-1.0032531786049916,0.974333978936139,-0.2304917857183033,-0.12335014584247192,-0.25624991858244567,0.789856729066553,-0.5522025918985554,96
0.35411302396936983,-0.5072298327513381,-0.8860348590768597,-1.152515296753191,-1.092208874476986,0.3972006796341588,-1.0550779957460936,37
-1.01980642497785,1.3694176620527996,-0.8096864690069877,-0.386856198974202,-0.5146372322225765,0.5280860294449571,-0.3587889750341175,56
0.15547406749507311,-0.013375228855512416,-0.1594088018601467,-0.058716585640349615,1.9628411279739704,-0.7153247937576257,1.7687608104746977,102
-1.2184453814521468,1.2706467412736344,0.0011860875971703834,-0.4001143651695091,-0.2258514110953716,0.9861847537827502,-0.16537535816968002,117
0.18858056024078915,-0.11214614963467756,-0.4595369559279195,-0.5757850672573291,-0.6666297696579475,-0.12634071960903376,-1.519270676220744,498
-0.7218479902664047,0.974333978936139,0.8199567535189016,1.157720162779083,-1.244201411912357,1.640611502836741,0.37618276905074566,161
1.1155623571208406,-0.7047716743096685,-0.309472878894033,-0.3553680542603474,1.886844859256285,-0.32266874432523146,2.697146171423999,87
-1.549510308909308,2.0608141075069555,-0.7201745634078275,-0.9818164069886112,-0.7730245458627071,0.9207420788773514,-0.9003471022545434,60
0.10581432837649879,0.5792502958194785,1.851976371015103,1.0533121039910394,1.9020441129998222,-1.1734235180954193,2.0782225974577977,181
1.3969675454594284,-1.7912518028804851,-0.5622123770563681,-0.8658074527796734,0.5341112760814835,-0.6498821188522269,1.0337890663898341,71
1.2314350817308475,-1.4949390405429897,-0.6069683298559482,-0.7398548739242553,-0.37784394853074255,-0.5844394439468275,0.41486549242363324,69
-1.119125903214998,2.0608141075069555,-0.7701959224191229,-0.9470137207259298,-0.3626446947872055,2.0332675522691352,-0.5522025918985554,55
0.15547406749507311,0.18416661270281787,1.4544382020305966,1.3648790095807575,1.1876791870535783,0.4626433545395576,1.2272026832542715,172
0.27134679210507945,0.18416661270281787,-0.6253972515969518,-0.3851989281997887,0.12373142500598146,-0.12634071960903376,0.14408642881342063,66
-1.4667440770450177,0.6780212165986436,-0.019875537249690794,0.41692012661629513,-0.39304320227427963,1.575168827931342,-0.590885315271443,115
0.1223675747493571,-0.5072298327513381,0.0591055559260389,0.6075062656738357,-0.6514305159144101,-1.762407592244011,-0.7069334853901055,127
0.6520714586808152,-1.0010844366471638,-0.6043356267500906,0.022489682305906884,0.4277164998767234,-0.3881114192306303,-1.016395272373206,70
1.3638610527137116,-0.21091707041384272,-0.49639479940992665,-0.7133385415336411,-1.061810366989912,-0.5189967690414286,-0.9390298256274308,74
-2.0792141928407664,1.7645013451694602,-0.76229781310155,-1.1541725675276042,-0.940216337041615,2.229595576985333,-1.016395272373206,55
-0.026611642606365876,-1.0010844366471638,-0.6096010329618059,-0.7613993939916295,0.7469008284910027,-0.7807674686630246,0.530913662542296,67
-1.1025726568421403,0.7767921373778087,-0.18836853602458076,-0.2145000384352087,-0.9098178295545409,0.3972006796341588,-0.08800991142390487,101
-0.7218479902664047,0.4804793750403133,0.5145631932394134,0.26942302769350274,-0.08905812740353768,-0.1917833945144332,-0.7842989321358806,154
0.7844974296636793,-0.6060007535305033,1.0226748926699412,0.9969648976609837,-0.40824245601781667,-0.257226069419832,-0.7069334853901055,162
0.5527519804436665,-0.3096879911930079,0.16178097705448746,-0.2128427676607954,0.10853217126244469,-0.6498821188522269,-0.9003471022545434,135
-0.8708272076221271,0.7767921373778087,0.3671318193113846,0.9174159004891406,-1.0162126057593006,0.20087265491796166,-0.7842989321358806,152
0.42032600946080245,-1.4949390405429897,-0.26734962920031047,0.5080700192090318,1.8716456055127475,-1.4351942177170156,1.8848089805933597,92
-1.6819362798921726,2.5546687114027815,-0.738603485148831,-0.2559318077955436,-0.5146372322225765,0.7244140541611542,-0.8229816555087682,61
-1.1356791495878564,0.08539569192365273,-0.8175845783245608,-1.1011399027463757,-0.6970282771450216,0.5280860294449571,-0.9003471022545434,51
-0.9535934394864174,0.3817084542611482,-0.7017456416668238,-0.23107274617934268,-0.40824245601781667,0.6589713792557548,-0.7456162087629931,62
-1.01980642497785,1.2706467412736344,-0.061998786943413334,0.2511930491749555,-0.4690394709919651,-0.3881114192306303,-0.7842989321358806,114
-0.2749103381992369,0.5792502958194785,-0.5069256118333573,-0.002369379310294058,-0.8794193220674666,-0.6498821188522269,-0.9003471022545434,77
0.5527519804436665,0.18416661270281787,1.904630433132256,1.8289148264165083,2.6620068001766772,-1.5660795675278136,2.3876843844408984,184
-1.3177648596892948,1.073104899715304,-0.8044210627952725,-1.094510819648722,-0.8034230533497811,0.9207420788773514,-0.3201062516612299,52
1.5128402700694352,-0.7047716743096685,-0.6174991422793789,-0.8939810559447012,0.36691948490257525,-0.32266874432523146,-0.3974716984070051,64
-0.5066557874192497,1.4681885828319647,-0.7754613286308383,-0.9503282622747566,-0.45384021724842805,2.0332675522691352,-0.7069334853901055,54
-0.39078306280924324,0.6780212165986436,-0.45163884661034653,-0.3967998236206823,-0.7578252921191699,-0.32266874432523146,-1.093760719118981,77
-1.6322765407735984,1.9620431867277905,0.7014851137553071,0.5959053702529419,-0.5754342471967246,0.26631532982336054,-0.2814235282883428,159
-1.119125903214998,1.56695950361113,-0.76229781310155,-0.30564993102794547,-0.590633500940262,0.3972006796341588,-0.5135198685256678,57
-1.4501908306721594,1.3694176620527996,-0.7886248441601266,-0.3470817003882804,-0.4994379784790392,1.8369395275529388,-0.7069334853901055,59
-0.22525059908066258,-0.21091707041384272,1.3938860305958707,1.1643492458767366,1.6892545605903024,-0.12634071960903376,1.3432508533729344,172
-0.9701466858592757,0.6780212165986436,-0.12255095837813935,-0.6404186274594516,-0.5298364859661135,1.182512778498948,-0.7842989321358806,107
1.3473078063408546,-0.6060007535305033,-0.7517670006781193,-0.3934852820718557,-0.013061858685852192,-0.6498821188522269,-0.3974716984070051,55
-0.2583570918263786,0.4804793750403133,-0.9650159522525894,-0.29239176483263835,-1.4569909643218764,-0.5189967690414286,-0.9003471022545434,58
0.42032600946080245,-0.7047716743096685,2.9050576133581654,2.319466975642874,1.3396717244889491,-0.45355409413602915,1.3045681300000467,205
0.22168705298650515,-0.11214614963467756,-0.9097291870295788,-0.7216248954057081,-0.925017083298078,-0.846210143568424,-1.5579533995936317,41
0.3210065312236538,-1.0010844366471638,-0.5227218304685032,-0.60064412887353,-1.2745999193994313,-0.12634071960903376,-0.8229816555087682,75
-1.268105120570721,1.073104899715304,-0.7254399696195427,-0.15815283210515338,-0.438640963504891,0.5280860294449571,-0.590885315271443,64
-0.09282462809779791,-0.11214614963467756,-0.43057722176348523,-0.6801931260453732,1.248476202027727,-0.45355409413602915,1.3819335767458218,79
-0.15903761358922996,0.18416661270281787,-0.2383898950358764,0.36057292028623955,-1.1226073819640603,-0.7153247937576257,-1.0550779957460936,97
-0.8708272076221271,0.3817084542611482,-0.046202568308267356,0.44343645900690937,-0.37784394853074255,1.3133981283097456,-0.47483714515278025,115
0.23824029935936344,0.3817084542611482,-0.37529045654047444,0.08380870095920258,1.3244724707454125,-0.6498821188522269,1.2658854066271592,88
0.8341571687822542,-0.21091707041384272,0.12229043046662262,0.3837747111280272,-0.605832754683799,-1.5660795675278136,-0.16537535816968002,133
-1.052912917723566,0.8755630581569739,0.32237586651180455,-0.004026650084707596,-0.7122275308885586,0.3317580047287594,-0.7842989321358806,146
-1.9633414682307597,2.455897790623616,0.39872425658167654,0.27770938156556974,-0.6362312621708731,1.4442834781205445,-0.3974716984070051,152
-0.6059752656563983,0.8755630581569739,-0.5885394081149447,-0.9188401175609021,-1.4265924568348023,-0.7807674686630246,-1.2484916126105312,70
0.9169234006465445,-1.0010844366471638,1.7756279809452309,1.5620942317359516,1.5980590381290802,-1.5660795675278136,2.581098001305336,175
-0.8542739612492694,0.7767921373778087,-0.025140943461406183,-0.36199713735800104,-0.028261112429389234,0.26631532982336054,-0.2427408049154552,115
1.4631805309508603,-1.3961681197638245,1.7835260902628036,1.0118803346307044,1.765250829307988,-1.042538168284621,1.8461262572204729,176
-0.6721882511478303,0.974333978936139,-0.26208422298859524,-0.4481752176274977,1.3396717244889491,-0.846210143568424,1.6913953637289225,94
0.22168705298650515,0.18416661270281787,-0.3700250503287591,-0.6354468151362114,-1.046611113246375,-0.32266874432523146,-0.9003471022545434,85
1.181775342612274,-2.0875645652179804,-0.2410225981417339,-0.16478191520280683,2.0540366504351932,-0.32266874432523146,2.19427076757646,94
0.6851779514265312,-0.11214614963467756,0.09333069630218836,0.5030982068857918,0.09333291751890738,-0.06089804470363489,-0.3201062516612299,125
-0.10937787447065622,-0.11214614963467756,-0.5069256118333573,-0.7962020802543108,-1.1226073819640603,0.13542998001256223,-0.7456162087629931,72
1.430074038205145,-0.7047716743096685,0.07753447766704238,0.5345863515996462,-0.21065215735183457,0.5280860294449571,0.530913662542296,127
-1.0694661640964238,1.3694176620527996,-0.7096437509843969,-0.39017074052302886,-0.3018476798130571,0.0045446302017639545,-1.1324434424918688,57
-1.6819362798921726,1.7645013451694602,0.45927642801640256,-0.012313003956774576,-0.6514305159144101,1.3133981283097456,-0.590885315271443,155
1.198328588985131,-1.69248088210132,0.7278121448138836,0.4550373544278032,0.1845284399801302,0.5935287043503559,0.22145187555919535,157
-1.549510308909308,1.665730424390295,-0.8149518752187032,-1.0696517580325213,-0.3018476798130571,0.7244140541611542,-0.8229816555087682,52
-0.4735492946735336,1.073104899715304,-0.8123191721128454,-1.0580508626116274,-1.1834043969382086,-0.9116528184738228,-0.7456162087629931,497
1.2645415744765642,-0.408458911972173,1.8203839337448111,2.074190901029691,1.2180776945406528,-1.6969649173386119,1.8074435338475854,181
0.6024117195622408,-0.5072298327513381,1.8045877151096652,2.2763779355081253,2.297224710331786,-0.9770954933792223,1.7300780871018102,180
-1.5826168016550242,0.6780212165986436,-0.7701959224191229,-0.5227524024761006,-0.21065215735183457,1.5097261530259434,-0.7069334853901055,51
0.7182844441722472,-1.2973971989846593,-0.6332953609145248,-0.9818164069886112,-0.955415590785152,-0.12634071960903376,0.10540370544053304,66
0.42032600946080245,0.3817084542611482,0.6856888951201613,0.7251724906571867,-0.10425738114707472,0.5280860294449571,0.530913662542296,154
0.5361987340708088,-0.7047716743096685,-0.3910866751756204,0.1583858858078054,1.1876791870535783,-1.042538168284621,1.3432508533729344,85
0.95002989339226,-1.1986262782054942,-0.2410225981417339,-0.6122450242944238,1.7500515755644512,-0.6498821188522269,1.7687608104746977,95
0.35411302396936983,0.6780212165986436,-0.2383898950358764,-0.08026110570772373,1.917243366743359,-0.9116528184738228,1.5753471936102599,94
-0.0597181353520819,0.7767921373778087,-0.27524773851788353,-0.6603058767524124,1.8412470980256734,-0.3881114192306303,1.8074435338475854,94
0.6520714586808152,-0.8035425950888336,-0.6806840168199626,-0.3934852820718557,-0.4234417097613537,-0.7153247937576257,-0.0106444646781297,59
-1.5991700480278823,1.2706467412736344,-0.20416475465972675,-0.4614333838228048,-0.8490208145803925,0.8552994039719525,-0.2040580815425676,97
1.8604584438994538,-1.4949390405429897,0.9357956901766387,1.4709443391432149,-0.07385887366000063,-0.5844394439468275,-0.04932718805101728,162
-0.8708272076221271,1.2706467412736344,-0.6806840168199626,-0.20455641378872844,-0.9098178295545409,0.8552994039719525,-0.7842989321358806,60
-0.49010254104639134,-0.11214614963467756,-0.18836853602458076,0.537900893148473,-0.05865961991646359,1.640611502836741,-0.6682507620172181,102
0.8176039224093958,-1.1986262782054942,-0.914994593241294,-1.1226844228137498,-0.925017083298078,0.5935287043503559,-0.12669263479679244,34
-1.0694661640964238,0.08539569192365273,0.356601006887954,0.2545075907237823,-0.40824245601781667,0.789856729066553,-0.2814235282883428,151
-0.6887414975206886,1.3694176620527996,2.9287519413108845,2.5315976347677887,1.5220627694113948,-0.1917833945144332,1.1111545131356093,202
1.2645415744765642,-1.3961681197638245,-0.7043783447726815,-0.9304410129817958,-0.7578252921191699,0.3972006796341588,-0.3587889750341175,58
-1.1522323959607141,0.28293753348198303,0.02751311865574695,0.22633398755875456,-0.13465588863414907,2.6222516264177274,-0.08800991142390487,123
1.0990091107479836,-0.7047716743096685,0.40662236589924944,-0.08026110570772373,-0.3474454410436682,-1.042538168284621,-0.04932718805101728,155
-0.374229816436385,0.6780212165986436,-0.4884966900923537,-0.7116812707592276,0.03253590254475921,-0.6498821188522269,0.37618276905074566,77
-0.17559085996208826,-0.6060007535305033,2.8603016605585854,1.8322293679653354,1.461265754437246,-0.257226069419832,1.3432508533729344,202
-1.9964479609764758,2.159585028286121,-0.7201745634078275,-1.0580508626116274,-0.25624991858244567,1.4442834781205445,-0.3201062516612299,56
